"caseID","eventType","timeStamp","source","lifecycle:transition","Sheet","FileName","Url","Label","Value","Column","Row"
"858","clickButton","2019-02-22T11:58:22.951Z","Web","complete",,,,"B2",,,
"858","insertValue","2019-02-22T11:58:23.939Z","Web","complete",,,,"ID","182381",,
"858","copy","2019-02-22T11:58:26.057Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"858","paste","2019-02-22T11:58:29.404Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"858","copy","2019-02-22T11:58:31.985Z","Excel","complete",,,,,"Melbourne 123","B","2"
"858","paste","2019-02-22T11:58:33.872Z","Web","complete",,,,"Area","Melbourne 123",,
"858","clickButton","2019-02-22T11:58:36.131Z","Web","complete",,,,"OK",,,
"859","openFile","2019-02-22T11:58:46.131Z","Excel","complete","Sheet1","data.xls",,,,,
"859","goToUrl","2019-02-22T11:58:46.131Z","Web","complete",,,"www.webpage.com",,,,
"859","insertValue","2019-02-22T11:58:52.115Z","Web","complete",,,,"username","Frank01",,
"859","insertValue","2019-02-22T11:58:58.150Z","Web","complete",,,,"password","LittleFrank123",,
"859","clickButton","2019-02-22T11:59:16.809Z","Web","complete",,,,"confirm",,,
"859","waitResponse","2019-02-22T11:59:21.426Z","Web","complete",,,"www.webpage.com/wrong",,,,
"859","insertValue","2019-02-22T11:59:24.870Z","Excel","complete",,,,,"Wrong log-in","A","10"
"859","insertValue","2019-02-22T11:59:27.424Z","Excel","complete",,,,,"Wrong log-in","B","10"
"859","insertValue","2019-02-22T11:59:30.254Z","Excel","complete",,,,,"Wrong log-in","C","10"
"859","clickButton","2019-02-22T11:59:33.993Z","Web","complete",,,,"cancel",,,
"860","openFile","2019-02-22T11:59:43.993Z","Excel","complete","Sheet1","data.xls",,,,,
"860","goToUrl","2019-02-22T11:59:58.906Z","Web","complete",,,"www.webpage.com",,,,
"860","insertValue","2019-02-22T12:00:05.083Z","Web","complete",,,,"username","Frank01",,
"860","insertValue","2019-02-22T12:00:14.327Z","Web","complete",,,,"password","LittleFrank123",,
"860","clickButton","2019-02-22T12:00:20.158Z","Web","complete",,,,"confirm",,,
"860","waitResponse","2019-02-22T12:00:23.198Z","Web","complete",,,"www.webpage.com/error",,,,
"860","goToUrl","2019-02-22T12:00:25.658Z","Web","complete",,,"www.webpage.com",,,,
"860","insertValue","2019-02-22T12:00:38.411Z","Web","complete",,,,"username","Frank01",,
"860","insertValue","2019-02-22T12:00:38.783Z","Web","complete",,,,"password","LittleFrank123",,
"860","clickButton","2019-02-22T12:00:49.857Z","Web","complete",,,,"confirm",,,
"860","waitResponse","2019-02-22T12:00:53.221Z","Web","complete",,,"www.webpage.com/ok",,,,
"860","clickButton","2019-02-22T12:01:01.686Z","Web","complete",,,,"Button1",,,
"860","clickButton","2019-02-22T12:01:06.411Z","Web","complete",,,,"B2",,,
"860","insertValue","2019-02-22T12:01:09.554Z","Web","complete",,,,"ID","182381",,
"860","copy","2019-02-22T12:01:12.167Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"860","paste","2019-02-22T12:01:15.413Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"860","copy","2019-02-22T12:01:19.257Z","Excel","complete",,,,,"Melbourne 123","B","2"
"860","paste","2019-02-22T12:01:20.990Z","Web","complete",,,,"Area","Melbourne 123",,
"860","clickButton","2019-02-22T12:01:24.793Z","Web","complete",,,,"OK",,,
"861","openFile","2019-02-22T12:01:34.793Z","Excel","complete","Sheet1","data.xls",,,,,
"861","goToUrl","2019-02-22T12:01:50.284Z","Web","complete",,,"www.webpage.com",,,,
"861","insertValue","2019-02-22T12:02:03.074Z","Web","complete",,,,"username","Frank01",,
"861","insertValue","2019-02-22T12:02:08.001Z","Web","complete",,,,"password","LittleFrank123",,
"861","clickButton","2019-02-22T12:02:15.703Z","Web","complete",,,,"confirm",,,
"861","waitResponse","2019-02-22T12:02:18.756Z","Web","complete",,,"www.webpage.com/ok",,,,
"861","clickButton","2019-02-22T12:02:35.612Z","Web","complete",,,,"Button1",,,
"861","clickButton","2019-02-22T12:02:39.727Z","Web","complete",,,,"B2",,,
"861","insertValue","2019-02-22T12:02:42.446Z","Web","complete",,,,"ID","182381",,
"861","copy","2019-02-22T12:02:43.855Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"861","paste","2019-02-22T12:02:46.317Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"861","copy","2019-02-22T12:02:47.468Z","Excel","complete",,,,,"Melbourne 123","B","2"
"861","paste","2019-02-22T12:02:49.925Z","Web","complete",,,,"Area","Melbourne 123",,
"861","clickButton","2019-02-22T12:02:53.925Z","Web","complete",,,,"OK",,,
"862","openFile","2019-02-22T12:03:03.925Z","Excel","complete","Sheet1","data.xls",,,,,
"862","goToUrl","2019-02-22T12:03:14.420Z","Web","complete",,,"www.webpage.com",,,,
"862","insertValue","2019-02-22T12:03:23.390Z","Web","complete",,,,"username","Frank01",,
"862","insertValue","2019-02-22T12:03:33.426Z","Web","complete",,,,"password","LittleFrank123",,
"862","clickButton","2019-02-22T12:03:38.086Z","Web","complete",,,,"confirm",,,
"862","waitResponse","2019-02-22T12:03:38.086Z","Web","complete",,,"www.webpage.com/ok",,,,
"862","clickButton","2019-02-22T12:03:45.585Z","Web","complete",,,,"Button1",,,
"862","clickButton","2019-02-22T12:03:48.692Z","Web","complete",,,,"B2",,,
"862","insertValue","2019-02-22T12:03:51.833Z","Web","complete",,,,"ID","182381",,
"862","copy","2019-02-22T12:03:52.910Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"862","paste","2019-02-22T12:03:56.867Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"862","copy","2019-02-22T12:03:59.693Z","Excel","complete",,,,,"Melbourne 123","B","2"
"862","paste","2019-02-22T12:04:03.059Z","Web","complete",,,,"Area","Melbourne 123",,
"862","clickButton","2019-02-22T12:04:06.521Z","Web","complete",,,,"OK",,,
"863","openFile","2019-02-22T12:04:16.521Z","Excel","complete","Sheet1","data.xls",,,,,
"863","goToUrl","2019-02-22T12:04:21.328Z","Web","complete",,,"www.webpage.com",,,,
"863","insertValue","2019-02-22T12:04:26.483Z","Web","complete",,,,"username","Frank01",,
"863","insertValue","2019-02-22T12:04:28.328Z","Web","complete",,,,"password","LittleFrank123",,
"863","clickButton","2019-02-22T12:04:36.225Z","Web","complete",,,,"confirm",,,
"863","waitResponse","2019-02-22T12:04:39.441Z","Web","complete",,,"www.webpage.com/error",,,,
"863","goToUrl","2019-02-22T12:04:42.200Z","Web","complete",,,"www.webpage.com",,,,
"863","insertValue","2019-02-22T12:04:44.356Z","Web","complete",,,,"username","Frank01",,
"863","insertValue","2019-02-22T12:04:55.125Z","Web","complete",,,,"password","LittleFrank123",,
"863","clickButton","2019-02-22T12:05:11.558Z","Web","complete",,,,"confirm",,,
"863","waitResponse","2019-02-22T12:05:15.443Z","Web","complete",,,"www.webpage.com/ok",,,,
"863","clickButton","2019-02-22T12:05:27.411Z","Web","complete",,,,"Button1",,,
"863","clickButton","2019-02-22T12:05:29.120Z","Web","complete",,,,"B2",,,
"863","insertValue","2019-02-22T12:05:33.337Z","Web","complete",,,,"ID","182381",,
"863","copy","2019-02-22T12:05:35.204Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"863","paste","2019-02-22T12:05:37.888Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"863","copy","2019-02-22T12:05:40.635Z","Excel","complete",,,,,"Melbourne 123","B","2"
"863","paste","2019-02-22T12:05:44.492Z","Web","complete",,,,"Area","Melbourne 123",,
"863","clickButton","2019-02-22T12:05:47.175Z","Web","complete",,,,"OK",,,
"864","openFile","2019-02-22T12:05:57.175Z","Excel","complete","Sheet1","data.xls",,,,,
"864","goToUrl","2019-02-22T12:06:03.004Z","Web","complete",,,"www.webpage.com",,,,
"864","insertValue","2019-02-22T12:06:10.710Z","Web","complete",,,,"username","Frank01",,
"864","insertValue","2019-02-22T12:06:14.141Z","Web","complete",,,,"password","LittleFrank123",,
"864","clickButton","2019-02-22T12:06:24.157Z","Web","complete",,,,"confirm",,,
"864","waitResponse","2019-02-22T12:06:27.232Z","Web","complete",,,"www.webpage.com/error",,,,
"864","goToUrl","2019-02-22T12:06:28.791Z","Web","complete",,,"www.webpage.com",,,,
"864","insertValue","2019-02-22T12:06:40.051Z","Web","complete",,,,"username","Frank01",,
"864","insertValue","2019-02-22T12:06:52.400Z","Web","complete",,,,"password","LittleFrank123",,
"864","clickButton","2019-02-22T12:06:59.332Z","Web","complete",,,,"confirm",,,
"864","waitResponse","2019-02-22T12:07:00.493Z","Web","complete",,,"www.webpage.com/error",,,,
"864","goToUrl","2019-02-22T12:07:01.761Z","Web","complete",,,"www.webpage.com",,,,
"864","insertValue","2019-02-22T12:07:01.761Z","Web","complete",,,,"username","Frank01",,
"864","insertValue","2019-02-22T12:07:11.887Z","Web","complete",,,,"password","LittleFrank123",,
"864","clickButton","2019-02-22T12:07:19.538Z","Web","complete",,,,"confirm",,,
"864","waitResponse","2019-02-22T12:07:22.130Z","Web","complete",,,"www.webpage.com/wrong",,,,
"864","insertValue","2019-02-22T12:07:33.382Z","Excel","complete",,,,,"Wrong log-in","A","10"
"864","insertValue","2019-02-22T12:07:35.960Z","Excel","complete",,,,,"Wrong log-in","B","10"
"864","insertValue","2019-02-22T12:07:40.189Z","Excel","complete",,,,,"Wrong log-in","C","10"
"864","clickButton","2019-02-22T12:07:42.669Z","Web","complete",,,,"cancel",,,
"865","openFile","2019-02-22T12:07:52.669Z","Excel","complete","Sheet1","data.xls",,,,,
"865","goToUrl","2019-02-22T12:08:02.043Z","Web","complete",,,"www.webpage.com",,,,
"865","insertValue","2019-02-22T12:08:18.253Z","Web","complete",,,,"username","Frank01",,
"865","insertValue","2019-02-22T12:08:30.774Z","Web","complete",,,,"password","LittleFrank123",,
"865","clickButton","2019-02-22T12:08:32.051Z","Web","complete",,,,"confirm",,,
"865","waitResponse","2019-02-22T12:08:35.573Z","Web","complete",,,"www.webpage.com/error",,,,
"865","goToUrl","2019-02-22T12:08:35.573Z","Web","complete",,,"www.webpage.com",,,,
"865","insertValue","2019-02-22T12:08:40.399Z","Web","complete",,,,"username","Frank01",,
"865","insertValue","2019-02-22T12:08:46.025Z","Web","complete",,,,"password","LittleFrank123",,
"865","clickButton","2019-02-22T12:08:50.069Z","Web","complete",,,,"confirm",,,
"865","waitResponse","2019-02-22T12:08:52.922Z","Web","complete",,,"www.webpage.com/ok",,,,
"865","clickButton","2019-02-22T12:08:52.922Z","Web","complete",,,,"Button1",,,
"865","clickButton","2019-02-22T12:08:56.848Z","Web","complete",,,,"B2",,,
"865","insertValue","2019-02-22T12:09:00.014Z","Web","complete",,,,"ID","182381",,
"865","copy","2019-02-22T12:09:02.320Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"865","paste","2019-02-22T12:09:05.482Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"865","copy","2019-02-22T12:09:07.510Z","Excel","complete",,,,,"Melbourne 123","B","2"
"865","paste","2019-02-22T12:09:09.997Z","Web","complete",,,,"Area","Melbourne 123",,
"865","clickButton","2019-02-22T12:09:12.038Z","Web","complete",,,,"OK",,,
"866","openFile","2019-02-22T12:09:22.038Z","Excel","complete","Sheet1","data.xls",,,,,
"866","goToUrl","2019-02-22T12:09:37.802Z","Web","complete",,,"www.webpage.com",,,,
"866","insertValue","2019-02-22T12:09:44.441Z","Web","complete",,,,"username","Frank01",,
"866","insertValue","2019-02-22T12:09:49.801Z","Web","complete",,,,"password","LittleFrank123",,
"866","clickButton","2019-02-22T12:09:57.595Z","Web","complete",,,,"confirm",,,
"866","waitResponse","2019-02-22T12:10:00.569Z","Web","complete",,,"www.webpage.com/ok",,,,
"866","clickButton","2019-02-22T12:10:04.073Z","Web","complete",,,,"Button1",,,
"866","clickButton","2019-02-22T12:10:06.353Z","Web","complete",,,,"B2",,,
"866","insertValue","2019-02-22T12:10:08.983Z","Web","complete",,,,"ID","182381",,
"866","copy","2019-02-22T12:10:12.184Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"866","paste","2019-02-22T12:10:14.986Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"866","copy","2019-02-22T12:10:18.163Z","Excel","complete",,,,,"Melbourne 123","B","2"
"866","paste","2019-02-22T12:10:21.078Z","Web","complete",,,,"Area","Melbourne 123",,
"866","clickButton","2019-02-22T12:10:24.937Z","Web","complete",,,,"OK",,,
"867","openFile","2019-02-22T12:10:34.937Z","Excel","complete","Sheet1","data.xls",,,,,
"867","goToUrl","2019-02-22T12:10:40.504Z","Web","complete",,,"www.webpage.com",,,,
"867","insertValue","2019-02-22T12:10:52.387Z","Web","complete",,,,"username","Frank01",,
"867","insertValue","2019-02-22T12:11:04.061Z","Web","complete",,,,"password","LittleFrank123",,
"867","clickButton","2019-02-22T12:11:10.396Z","Web","complete",,,,"confirm",,,
"867","waitResponse","2019-02-22T12:11:13.098Z","Web","complete",,,"www.webpage.com/ok",,,,
"867","clickButton","2019-02-22T12:11:16.330Z","Web","complete",,,,"Button1",,,
"867","clickButton","2019-02-22T12:11:19.985Z","Web","complete",,,,"B2",,,
"867","insertValue","2019-02-22T12:11:23.102Z","Web","complete",,,,"ID","182381",,
"867","copy","2019-02-22T12:11:25.209Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"867","paste","2019-02-22T12:11:28.523Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"867","copy","2019-02-22T12:11:30.955Z","Excel","complete",,,,,"Melbourne 123","B","2"
"867","paste","2019-02-22T12:11:36.152Z","Web","complete",,,,"Area","Melbourne 123",,
"867","clickButton","2019-02-22T12:11:38.330Z","Web","complete",,,,"OK",,,
"868","openFile","2019-02-22T12:11:48.330Z","Excel","complete","Sheet1","data.xls",,,,,
"868","goToUrl","2019-02-22T12:12:00.740Z","Web","complete",,,"www.webpage.com",,,,
"868","insertValue","2019-02-22T12:12:03.678Z","Web","complete",,,,"username","Frank01",,
"868","insertValue","2019-02-22T12:12:12.424Z","Web","complete",,,,"password","LittleFrank123",,
"868","clickButton","2019-02-22T12:12:28.538Z","Web","complete",,,,"confirm",,,
"868","waitResponse","2019-02-22T12:12:31.839Z","Web","complete",,,"www.webpage.com/ok",,,,
"868","clickButton","2019-02-22T12:12:49.483Z","Web","complete",,,,"Button1",,,
"868","clickButton","2019-02-22T12:12:52.426Z","Web","complete",,,,"B2",,,
"868","insertValue","2019-02-22T12:12:56.326Z","Web","complete",,,,"ID","182381",,
"868","copy","2019-02-22T12:12:59.431Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"868","paste","2019-02-22T12:13:02.956Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"868","copy","2019-02-22T12:13:06.076Z","Excel","complete",,,,,"Melbourne 123","B","2"
"868","paste","2019-02-22T12:13:10.853Z","Web","complete",,,,"Area","Melbourne 123",,
"868","clickButton","2019-02-22T12:13:12.977Z","Web","complete",,,,"OK",,,
"869","openFile","2019-02-22T12:13:22.977Z","Excel","complete","Sheet1","data.xls",,,,,
"869","goToUrl","2019-02-22T12:13:24.152Z","Web","complete",,,"www.webpage.com",,,,
"869","insertValue","2019-02-22T12:13:31.322Z","Web","complete",,,,"username","Frank01",,
"869","insertValue","2019-02-22T12:13:41.622Z","Web","complete",,,,"password","LittleFrank123",,
"869","clickButton","2019-02-22T12:13:42.311Z","Web","complete",,,,"confirm",,,
"869","waitResponse","2019-02-22T12:13:44.287Z","Web","complete",,,"www.webpage.com/wrong",,,,
"869","insertValue","2019-02-22T12:13:56.167Z","Excel","complete",,,,,"Wrong log-in","A","10"
"869","insertValue","2019-02-22T12:13:59.803Z","Excel","complete",,,,,"Wrong log-in","B","10"
"869","insertValue","2019-02-22T12:14:01.689Z","Excel","complete",,,,,"Wrong log-in","C","10"
"869","clickButton","2019-02-22T12:14:05.336Z","Web","complete",,,,"cancel",,,
"870","openFile","2019-02-22T12:14:15.336Z","Excel","complete","Sheet1","data.xls",,,,,
"870","goToUrl","2019-02-22T12:14:24.102Z","Web","complete",,,"www.webpage.com",,,,
"870","insertValue","2019-02-22T12:14:27.113Z","Web","complete",,,,"username","Frank01",,
"870","insertValue","2019-02-22T12:14:31.814Z","Web","complete",,,,"password","LittleFrank123",,
"870","clickButton","2019-02-22T12:14:41.425Z","Web","complete",,,,"confirm",,,
"870","waitResponse","2019-02-22T12:14:42.971Z","Web","complete",,,"www.webpage.com/ok",,,,
"870","clickButton","2019-02-22T12:14:56.034Z","Web","complete",,,,"Button1",,,
"870","clickButton","2019-02-22T12:14:59.030Z","Web","complete",,,,"B2",,,
"870","insertValue","2019-02-22T12:15:02.962Z","Web","complete",,,,"ID","182381",,
"870","copy","2019-02-22T12:15:05.206Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"870","paste","2019-02-22T12:15:08.208Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"870","copy","2019-02-22T12:15:11.938Z","Excel","complete",,,,,"Melbourne 123","B","2"
"870","paste","2019-02-22T12:15:14.347Z","Web","complete",,,,"Area","Melbourne 123",,
"870","clickButton","2019-02-22T12:15:18.063Z","Web","complete",,,,"OK",,,
"871","openFile","2019-02-22T12:15:28.063Z","Excel","complete","Sheet1","data.xls",,,,,
"871","goToUrl","2019-02-22T12:15:37.185Z","Web","complete",,,"www.webpage.com",,,,
"871","insertValue","2019-02-22T12:15:41.221Z","Web","complete",,,,"username","Frank01",,
"871","insertValue","2019-02-22T12:15:50.063Z","Web","complete",,,,"password","LittleFrank123",,
"871","clickButton","2019-02-22T12:16:01.881Z","Web","complete",,,,"confirm",,,
"871","waitResponse","2019-02-22T12:16:05.890Z","Web","complete",,,"www.webpage.com/error",,,,
"871","goToUrl","2019-02-22T12:16:17.292Z","Web","complete",,,"www.webpage.com",,,,
"871","insertValue","2019-02-22T12:16:17.292Z","Web","complete",,,,"username","Frank01",,
"871","insertValue","2019-02-22T12:16:17.292Z","Web","complete",,,,"password","LittleFrank123",,
"871","clickButton","2019-02-22T12:16:27.296Z","Web","complete",,,,"confirm",,,
"871","waitResponse","2019-02-22T12:16:29.324Z","Web","complete",,,"www.webpage.com/ok",,,,
"871","clickButton","2019-02-22T12:16:32.660Z","Web","complete",,,,"Button1",,,
"871","clickButton","2019-02-22T12:16:35.956Z","Web","complete",,,,"B2",,,
"871","insertValue","2019-02-22T12:16:38.566Z","Web","complete",,,,"ID","182381",,
"871","copy","2019-02-22T12:16:42.107Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"871","paste","2019-02-22T12:16:45.909Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"871","copy","2019-02-22T12:16:46.594Z","Excel","complete",,,,,"Melbourne 123","B","2"
"871","paste","2019-02-22T12:16:48.964Z","Web","complete",,,,"Area","Melbourne 123",,
"871","clickButton","2019-02-22T12:16:51.493Z","Web","complete",,,,"OK",,,
"872","openFile","2019-02-22T12:17:01.493Z","Excel","complete","Sheet1","data.xls",,,,,
"872","goToUrl","2019-02-22T12:17:04.061Z","Web","complete",,,"www.webpage.com",,,,
"872","insertValue","2019-02-22T12:17:13.152Z","Web","complete",,,,"username","Frank01",,
"872","insertValue","2019-02-22T12:17:21.895Z","Web","complete",,,,"password","LittleFrank123",,
"872","clickButton","2019-02-22T12:17:33.505Z","Web","complete",,,,"confirm",,,
"872","waitResponse","2019-02-22T12:17:36.560Z","Web","complete",,,"www.webpage.com/wrong",,,,
"872","insertValue","2019-02-22T12:17:46.350Z","Excel","complete",,,,,"Wrong log-in","A","10"
"872","insertValue","2019-02-22T12:17:47.714Z","Excel","complete",,,,,"Wrong log-in","B","10"
"872","insertValue","2019-02-22T12:17:47.714Z","Excel","complete",,,,,"Wrong log-in","C","10"
"872","clickButton","2019-02-22T12:17:51.000Z","Web","complete",,,,"cancel",,,
"873","openFile","2019-02-22T12:18:01.000Z","Excel","complete","Sheet1","data.xls",,,,,
"873","goToUrl","2019-02-22T12:18:09.323Z","Web","complete",,,"www.webpage.com",,,,
"873","insertValue","2019-02-22T12:18:23.480Z","Web","complete",,,,"username","Frank01",,
"873","insertValue","2019-02-22T12:18:26.591Z","Web","complete",,,,"password","LittleFrank123",,
"873","clickButton","2019-02-22T12:18:32.031Z","Web","complete",,,,"confirm",,,
"873","waitResponse","2019-02-22T12:18:35.812Z","Web","complete",,,"www.webpage.com/ok",,,,
"873","clickButton","2019-02-22T12:18:59.471Z","Web","complete",,,,"Button1",,,
"873","clickButton","2019-02-22T12:19:02.166Z","Web","complete",,,,"B2",,,
"873","insertValue","2019-02-22T12:19:05.773Z","Web","complete",,,,"ID","182381",,
"873","copy","2019-02-22T12:19:08.130Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"873","paste","2019-02-22T12:19:11.224Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"873","copy","2019-02-22T12:19:14.890Z","Excel","complete",,,,,"Melbourne 123","B","2"
"873","paste","2019-02-22T12:19:17.193Z","Web","complete",,,,"Area","Melbourne 123",,
"873","clickButton","2019-02-22T12:19:19.558Z","Web","complete",,,,"OK",,,
"874","openFile","2019-02-22T12:19:29.558Z","Excel","complete","Sheet1","data.xls",,,,,
"874","goToUrl","2019-02-22T12:19:36.187Z","Web","complete",,,"www.webpage.com",,,,
"874","insertValue","2019-02-22T12:19:51.838Z","Web","complete",,,,"username","Frank01",,
"874","insertValue","2019-02-22T12:20:03.390Z","Web","complete",,,,"password","LittleFrank123",,
"874","clickButton","2019-02-22T12:20:04.100Z","Web","complete",,,,"confirm",,,
"874","waitResponse","2019-02-22T12:20:06.274Z","Web","complete",,,"www.webpage.com/error",,,,
"874","goToUrl","2019-02-22T12:20:16.415Z","Web","complete",,,"www.webpage.com",,,,
"874","insertValue","2019-02-22T12:20:27.120Z","Web","complete",,,,"username","Frank01",,
"874","insertValue","2019-02-22T12:20:32.272Z","Web","complete",,,,"password","LittleFrank123",,
"874","clickButton","2019-02-22T12:20:40.121Z","Web","complete",,,,"confirm",,,
"874","waitResponse","2019-02-22T12:20:42.613Z","Web","complete",,,"www.webpage.com/error",,,,
"874","goToUrl","2019-02-22T12:20:57.086Z","Web","complete",,,"www.webpage.com",,,,
"874","insertValue","2019-02-22T12:21:03.394Z","Web","complete",,,,"username","Frank01",,
"874","insertValue","2019-02-22T12:21:08.610Z","Web","complete",,,,"password","LittleFrank123",,
"874","clickButton","2019-02-22T12:21:18.835Z","Web","complete",,,,"confirm",,,
"874","waitResponse","2019-02-22T12:21:23.856Z","Web","complete",,,"www.webpage.com/error",,,,
"874","insertValue","2019-02-22T12:21:27.031Z","Excel","complete",,,,,"Wrong log-in","A","10"
"874","insertValue","2019-02-22T12:21:29.856Z","Excel","complete",,,,,"Wrong log-in","B","10"
"874","insertValue","2019-02-22T12:21:33.483Z","Excel","complete",,,,,"Wrong log-in","C","10"
"874","clickButton","2019-02-22T12:21:36.514Z","Web","complete",,,,"cancel",,,
"875","openFile","2019-02-22T12:21:46.514Z","Excel","complete","Sheet1","data.xls",,,,,
"875","goToUrl","2019-02-22T12:21:57.147Z","Web","complete",,,"www.webpage.com",,,,
"875","insertValue","2019-02-22T12:22:12.465Z","Web","complete",,,,"username","Frank01",,
"875","insertValue","2019-02-22T12:22:29.185Z","Web","complete",,,,"password","LittleFrank123",,
"875","clickButton","2019-02-22T12:22:32.895Z","Web","complete",,,,"confirm",,,
"875","waitResponse","2019-02-22T12:22:37.436Z","Web","complete",,,"www.webpage.com/wrong",,,,
"875","insertValue","2019-02-22T12:22:51.941Z","Excel","complete",,,,,"Wrong log-in","A","10"
"875","insertValue","2019-02-22T12:22:53.398Z","Excel","complete",,,,,"Wrong log-in","B","10"
"875","insertValue","2019-02-22T12:22:56.885Z","Excel","complete",,,,,"Wrong log-in","C","10"
"875","clickButton","2019-02-22T12:23:00.350Z","Web","complete",,,,"cancel",,,
"876","openFile","2019-02-22T12:23:10.350Z","Excel","complete","Sheet1","data.xls",,,,,
"876","goToUrl","2019-02-22T12:23:28.828Z","Web","complete",,,"www.webpage.com",,,,
"876","insertValue","2019-02-22T12:23:43.936Z","Web","complete",,,,"username","Frank01",,
"876","insertValue","2019-02-22T12:23:49.894Z","Web","complete",,,,"password","LittleFrank123",,
"876","clickButton","2019-02-22T12:24:03.301Z","Web","complete",,,,"confirm",,,
"876","waitResponse","2019-02-22T12:24:06.675Z","Web","complete",,,"www.webpage.com/wrong",,,,
"876","insertValue","2019-02-22T12:24:16.783Z","Excel","complete",,,,,"Wrong log-in","A","10"
"876","insertValue","2019-02-22T12:24:19.807Z","Excel","complete",,,,,"Wrong log-in","B","10"
"876","insertValue","2019-02-22T12:24:24.348Z","Excel","complete",,,,,"Wrong log-in","C","10"
"876","clickButton","2019-02-22T12:24:28.043Z","Web","complete",,,,"cancel",,,
"877","openFile","2019-02-22T12:24:38.043Z","Excel","complete","Sheet1","data.xls",,,,,
"877","goToUrl","2019-02-22T12:24:38.616Z","Web","complete",,,"www.webpage.com",,,,
"877","insertValue","2019-02-22T12:24:42.330Z","Web","complete",,,,"username","Frank01",,
"877","insertValue","2019-02-22T12:24:53.451Z","Web","complete",,,,"password","LittleFrank123",,
"877","clickButton","2019-02-22T12:24:56.026Z","Web","complete",,,,"confirm",,,
"877","waitResponse","2019-02-22T12:24:59.918Z","Web","complete",,,"www.webpage.com/wrong",,,,
"877","insertValue","2019-02-22T12:25:04.095Z","Excel","complete",,,,,"Wrong log-in","A","10"
"877","insertValue","2019-02-22T12:25:07.678Z","Excel","complete",,,,,"Wrong log-in","B","10"
"877","insertValue","2019-02-22T12:25:10.809Z","Excel","complete",,,,,"Wrong log-in","C","10"
"877","clickButton","2019-02-22T12:25:14.714Z","Web","complete",,,,"cancel",,,
"878","openFile","2019-02-22T12:25:24.714Z","Excel","complete","Sheet1","data.xls",,,,,
"878","goToUrl","2019-02-22T12:25:30.188Z","Web","complete",,,"www.webpage.com",,,,
"878","insertValue","2019-02-22T12:25:47.296Z","Web","complete",,,,"username","Frank01",,
"878","insertValue","2019-02-22T12:25:57.125Z","Web","complete",,,,"password","LittleFrank123",,
"878","clickButton","2019-02-22T12:26:08.975Z","Web","complete",,,,"confirm",,,
"878","waitResponse","2019-02-22T12:26:11.537Z","Web","complete",,,"www.webpage.com/ok",,,,
"878","clickButton","2019-02-22T12:26:16.310Z","Web","complete",,,,"Button1",,,
"878","clickButton","2019-02-22T12:26:19.237Z","Web","complete",,,,"B2",,,
"878","insertValue","2019-02-22T12:26:20.877Z","Web","complete",,,,"ID","182381",,
"878","copy","2019-02-22T12:26:23.833Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"878","paste","2019-02-22T12:26:28.133Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"878","copy","2019-02-22T12:26:31.228Z","Excel","complete",,,,,"Melbourne 123","B","2"
"878","paste","2019-02-22T12:26:34.062Z","Web","complete",,,,"Area","Melbourne 123",,
"878","clickButton","2019-02-22T12:26:37.840Z","Web","complete",,,,"OK",,,
"879","openFile","2019-02-22T12:26:47.840Z","Excel","complete","Sheet1","data.xls",,,,,
"879","goToUrl","2019-02-22T12:27:01.745Z","Web","complete",,,"www.webpage.com",,,,
"879","insertValue","2019-02-22T12:27:14.325Z","Web","complete",,,,"username","Frank01",,
"879","insertValue","2019-02-22T12:27:18.090Z","Web","complete",,,,"password","LittleFrank123",,
"879","clickButton","2019-02-22T12:27:27.480Z","Web","complete",,,,"confirm",,,
"879","waitResponse","2019-02-22T12:27:31.477Z","Web","complete",,,"www.webpage.com/wrong",,,,
"879","insertValue","2019-02-22T12:27:32.961Z","Excel","complete",,,,,"Wrong log-in","A","10"
"879","insertValue","2019-02-22T12:27:35.080Z","Excel","complete",,,,,"Wrong log-in","B","10"
